CustomerID,Age,AnnualIncome,Channel,ProductType,ABTestGroup,PropensityScore,AnnualPremium,Converted,CampaignDate
CUST-00330,50,80636,Paid Search,Whole Life,Control,17,0.0,0,2026-02-14
CUST-00331,42,25000,Paid Search,Term Life,Control,80,15.0,1,2026-01-07
CUST-00332,19,69235,Paid Social,Term Life,Variant A,26,15.0,1,2026-02-14
CUST-00333,18,74508,Paid Search,Term Life,Control,6,0.0,0,2026-02-08
CUST-00334,35,103378,Paid Search,Term Life,Control,97,15.0,1,2026-04-14
CUST-00335,54,97754,Paid Search,Accidental Death,Variant A,81,15.0,1,2026-02-19
CUST-00336,51,86614,Paid Search,Accidental Death,Control,17,0.0,0,2026-02-18
CUST-00337,52,25000,Email,Term Life,Control,61,0.0,0,2026-02-17
CUST-00338,30,88026,Paid Social,Whole Life,Control,38,0.0,0,2026-02-18
CUST-00339,61,82637,Paid Social,Accidental Death,Variant A,23,0.0,0,2026-02-09
CUST-00340,30,71398,Paid Search,Term Life,Variant A,13,15.0,1,2026-02-08
CUST-00341,44,25000,Paid Social,Accidental Death,Variant A,99,0.0,0,2026-02-26
CUST-00342,41,45580,Paid Social,Accidental Death,Control,37,0.0,0,2026-03-23
CUST-00343,39,35829,Paid Search,Term Life,Control,31,15.0,1,2026-03-04
CUST-00344,58,25000,Paid Social,Term Life,Control,49,15.0,1,2026-04-10
CUST-00345,33,64927,Paid Search,Accidental Death,Variant A,6,0.0,0,2026-02-25
CUST-00346,25,45054,Paid Social,Whole Life,Variant A,83,0.0,0,2026-03-27
CUST-00347,42,130632,Paid Social,Term Life,Variant A,87,15.0,1,2026-01-02
CUST-00348,37,60780,Paid Search,Term Life,Variant A,61,0.0,0,2026-04-22
CUST-00349,75,97343,Paid Search,Term Life,Control,99,15.0,1,2026-01-26
CUST-00350,50,25772,Paid Social,Whole Life,Control,61,0.0,0,2026-04-24
CUST-00351,37,51747,Paid Social,Whole Life,Variant A,20,0.0,0,2026-04-06
CUST-00352,29,67422,Email,Accidental Death,Variant A,83,0.0,0,2026-01-23
CUST-00353,19,42296,Paid Social,Term Life,Variant A,10,0.0,0,2026-04-14
CUST-00354,29,54444,Paid Search,Whole Life,Variant A,18,0.0,0,2026-04-20
CUST-00355,43,59551,Paid Search,Whole Life,Variant A,31,0.0,0,2026-01-18
CUST-00356,59,59152,Paid Social,Term Life,Variant A,42,0.0,0,2026-03-24
CUST-00357,55,111377,Paid Search,Term Life,Variant A,23,0.0,0,2026-03-29
CUST-00358,44,74455,Paid Social,Accidental Death,Control,41,0.0,0,2026-03-09
CUST-00359,38,76987,Email,Accidental Death,Variant A,8,0.0,0,2026-04-28
CUST-00360,45,78491,Paid Social,Term Life,Variant A,62,0.0,0,2026-03-01
CUST-00361,35,80315,Paid Search,Whole Life,Variant A,94,15.0,1,2026-04-20
CUST-00362,62,62927,Paid Social,Term Life,Control,13,0.0,0,2026-01-02
CUST-00363,39,56981,Paid Social,Whole Life,Control,44,0.0,0,2026-04-04
CUST-00364,40,69170,Paid Social,Whole Life,Control,19,0.0,0,2026-02-18
CUST-00365,18,93920,Email,Whole Life,Variant A,8,17.02,1,2026-02-07
CUST-00366,39,93155,Paid Search,Accidental Death,Control,94,0.0,0,2026-01-31
CUST-00367,52,58990,Email,Whole Life,Control,56,0.0,0,2026-02-09
CUST-00368,29,84196,Email,Term Life,Variant A,22,0.0,0,2026-03-21
CUST-00369,32,60135,Paid Search,Whole Life,Variant A,57,0.0,0,2026-02-22
CUST-00370,51,65846,Paid Search,Term Life,Variant A,63,0.0,0,2026-03-05
CUST-00371,24,53161,Paid Search,Term Life,Variant A,58,15.0,1,2026-02-02
CUST-00372,54,60458,Paid Search,Term Life,Variant A,45,0.0,0,2026-02-27
CUST-00373,35,98533,Paid Search,Term Life,Variant A,64,15.0,1,2026-02-19
CUST-00374,37,67310,Paid Social,Whole Life,Control,97,15.0,1,2026-03-05
CUST-00375,28,68382,Paid Search,Term Life,Control,92,0.0,0,2026-01-03
CUST-00376,46,28819,Paid Search,Whole Life,Variant A,8,0.0,0,2026-03-02
CUST-00377,71,57268,Email,Whole Life,Control,89,0.0,0,2026-03-23
CUST-00378,51,58967,Paid Search,Term Life,Variant A,43,0.0,0,2026-01-10
CUST-00379,31,44271,Email,Accidental Death,Control,11,15.0,1,2026-03-07
CUST-00380,55,65541,Paid Search,Term Life,Control,27,15.0,1,2026-02-20
CUST-00381,38,54270,Paid Search,Term Life,Control,89,15.0,1,2026-04-04
CUST-00382,58,66999,Paid Social,Whole Life,Variant A,67,15.0,1,2026-01-30
CUST-00383,51,68037,Paid Social,Term Life,Control,69,15.0,1,2026-01-25
CUST-00384,18,41106,Email,Term Life,Control,45,0.0,0,2026-02-12
CUST-00385,29,55032,Paid Social,Whole Life,Variant A,93,15.0,1,2026-04-25
CUST-00386,53,66934,Email,Whole Life,Variant A,99,15.0,1,2026-04-30
CUST-00387,43,94607,Paid Search,Term Life,Control,48,15.0,1,2026-03-29
CUST-00388,29,71417,Paid Search,Accidental Death,Variant A,49,0.0,0,2026-03-05
CUST-00389,34,48451,Paid Social,Whole Life,Variant A,73,0.0,0,2026-02-28
CUST-00390,19,74975,Email,Accidental Death,Control,99,15.0,1,2026-03-03
CUST-00391,40,107688,Email,Term Life,Variant A,55,0.0,0,2026-04-09
CUST-00392,68,87917,Paid Social,Whole Life,Control,69,15.0,1,2026-01-10
CUST-00393,51,78688,Paid Search,Accidental Death,Control,58,0.0,0,2026-03-05
CUST-00394,68,83139,Paid Social,Whole Life,Variant A,60,17.78,1,2026-04-22
CUST-00395,52,100998,Paid Search,Whole Life,Variant A,98,16.99,1,2026-04-04
CUST-00396,54,91890,Email,Term Life,Control,86,15.0,1,2026-03-01
CUST-00397,65,79169,Email,Term Life,Variant A,76,0.0,0,2026-03-31
CUST-00398,46,91716,Paid Social,Term Life,Variant A,94,15.0,1,2026-04-09
CUST-00399,39,37958,Paid Social,Term Life,Variant A,44,0.0,0,2026-03-29
CUST-00400,54,27443,Paid Social,Accidental Death,Variant A,62,0.0,0,2026-04-25
CUST-00401,59,68927,Paid Search,Term Life,Variant A,19,15.0,1,2026-01-20
CUST-00402,36,66717,Email,Accidental Death,Control,23,15.0,1,2026-04-27
CUST-00403,33,51402,Paid Social,Accidental Death,Control,14,15.0,1,2026-04-13
CUST-00404,43,85646,Email,Term Life,Variant A,92,0.0,0,2026-02-18
CUST-00405,51,25000,Paid Search,Term Life,Variant A,20,0.0,0,2026-04-14
CUST-00406,51,51630,Email,Accidental Death,Control,47,0.0,0,2026-04-09
CUST-00407,24,52876,Paid Search,Accidental Death,Control,35,15.0,1,2026-04-13
CUST-00408,64,25000,Paid Search,Term Life,Variant A,20,0.0,0,2026-03-15
CUST-00409,34,102368,Email,Term Life,Control,84,15.0,1,2026-01-27
CUST-00410,38,31019,Paid Search,Whole Life,Control,32,0.0,0,2026-02-20
CUST-00411,31,50291,Paid Search,Whole Life,Control,66,0.0,0,2026-02-26
CUST-00412,74,87699,Email,Term Life,Control,24,0.0,0,2026-03-20
CUST-00413,44,81151,Email,Whole Life,Control,39,0.0,0,2026-03-20
CUST-00414,31,37295,Paid Social,Term Life,Control,63,15.0,1,2026-02-06
CUST-00415,52,82062,Paid Social,Term Life,Variant A,13,0.0,0,2026-04-09
CUST-00416,51,72244,Paid Social,Term Life,Control,14,15.0,1,2026-01-03
CUST-00417,39,123325,Paid Search,Term Life,Variant A,49,0.0,0,2026-01-29
CUST-00418,52,75098,Paid Search,Term Life,Variant A,86,0.0,0,2026-03-09
CUST-00419,32,61468,Paid Social,Term Life,Control,19,0.0,0,2026-02-16
CUST-00420,36,43587,Paid Social,Term Life,Control,34,0.0,0,2026-03-21
CUST-00421,18,46393,Paid Social,Term Life,Variant A,52,0.0,0,2026-03-10
CUST-00422,26,44355,Paid Social,Term Life,Control,44,15.0,1,2026-01-21
CUST-00423,63,99277,Paid Search,Accidental Death,Control,95,15.0,1,2026-04-14
CUST-00424,61,65449,Paid Social,Term Life,Control,95,15.0,1,2026-02-11
CUST-00425,42,79131,Paid Search,Term Life,Control,87,0.0,0,2026-04-28
CUST-00426,61,102856,Paid Social,Whole Life,Variant A,78,17.76,1,2026-01-21
CUST-00427,40,25000,Paid Social,Accidental Death,Variant A,48,0.0,0,2026-01-02
CUST-00428,39,96971,Email,Term Life,Control,50,0.0,0,2026-03-19
CUST-00429,42,66384,Paid Search,Whole Life,Variant A,10,0.0,0,2026-03-10
CUST-00430,40,75876,Paid Search,Whole Life,Control,28,0.0,0,2026-01-07
CUST-00431,39,44289,Paid Search,Whole Life,Variant A,77,15.0,1,2026-03-16
CUST-00432,55,46121,Paid Social,Term Life,Variant A,95,0.0,0,2026-02-04
CUST-00433,43,77221,Paid Social,Whole Life,Variant A,11,0.0,0,2026-01-30
CUST-00434,50,124614,Paid Search,Term Life,Control,10,0.0,0,2026-02-13
CUST-00435,54,90082,Paid Search,Whole Life,Variant A,37,15.0,1,2026-02-15
CUST-00436,46,96638,Paid Social,Whole Life,Control,89,15.0,1,2026-02-24
CUST-00437,30,60199,Paid Search,Term Life,Control,42,15.0,1,2026-01-01
CUST-00438,25,49994,Email,Accidental Death,Control,48,0.0,0,2026-02-23
CUST-00439,43,45479,Paid Social,Term Life,Variant A,21,0.0,0,2026-03-21
CUST-00440,39,52793,Paid Search,Accidental Death,Control,35,0.0,0,2026-04-21
CUST-00441,43,25000,Paid Search,Term Life,Control,41,0.0,0,2026-01-01
CUST-00442,41,46877,Email,Term Life,Control,15,0.0,0,2026-03-04
CUST-00443,73,50991,Paid Search,Term Life,Control,96,15.0,1,2026-02-24
CUST-00444,26,60616,Paid Search,Accidental Death,Control,9,0.0,0,2026-03-27
CUST-00445,18,68293,Email,Term Life,Variant A,68,15.0,1,2026-03-18
CUST-00446,45,74061,Email,Term Life,Control,80,15.0,1,2026-01-27
CUST-00447,37,64626,Email,Term Life,Control,7,0.0,0,2026-01-15
CUST-00448,45,50463,Paid Social,Whole Life,Variant A,60,0.0,0,2026-03-22
CUST-00449,49,25000,Paid Search,Whole Life,Variant A,67,0.0,0,2026-01-09
CUST-00450,57,50617,Paid Search,Term Life,Variant A,42,0.0,0,2026-03-10
CUST-00451,23,40688,Paid Social,Term Life,Variant A,58,15.0,1,2026-02-28
CUST-00452,35,76651,Paid Social,Term Life,Control,6,0.0,0,2026-01-23
CUST-00453,47,87732,Paid Social,Term Life,Variant A,94,0.0,0,2026-04-18
CUST-00454,51,88464,Email,Term Life,Variant A,6,0.0,0,2026-04-23
CUST-00455,68,83923,Paid Search,Whole Life,Variant A,16,0.0,0,2026-04-17
CUST-00456,53,61661,Paid Social,Term Life,Variant A,44,0.0,0,2026-01-11
CUST-00457,41,51951,Paid Search,Term Life,Variant A,6,0.0,0,2026-01-24
CUST-00458,31,46322,Paid Social,Term Life,Variant A,84,15.0,1,2026-03-13
CUST-00459,35,27312,Paid Search,Accidental Death,Control,98,0.0,0,2026-04-21
CUST-00460,34,89796,Paid Search,Accidental Death,Control,61,0.0,0,2026-04-08
CUST-00461,49,60632,Paid Search,Accidental Death,Variant A,51,0.0,0,2026-02-23
CUST-00462,45,33841,Paid Social,Term Life,Variant A,40,15.0,1,2026-04-16
CUST-00463,26,44337,Paid Social,Term Life,Control,8,0.0,0,2026-04-27
CUST-00464,36,43325,Paid Social,Term Life,Variant A,79,15.0,1,2026-01-31
CUST-00465,52,66075,Email,Term Life,Control,28,0.0,0,2026-01-22
CUST-00466,46,91686,Paid Search,Whole Life,Variant A,86,15.0,1,2026-01-14
CUST-00467,48,56300,Paid Search,Whole Life,Variant A,95,15.0,1,2026-01-05
CUST-00468,46,25000,Email,Accidental Death,Control,66,15.0,1,2026-01-17
CUST-00469,61,60270,Paid Search,Accidental Death,Control,6,0.0,0,2026-03-23
CUST-00470,44,61095,Email,Term Life,Control,19,0.0,0,2026-03-24
CUST-00471,37,59376,Paid Search,Whole Life,Variant A,79,15.0,1,2026-03-12
CUST-00472,31,49313,Email,Term Life,Variant A,95,15.0,1,2026-03-31
CUST-00473,44,70435,Paid Search,Term Life,Variant A,53,0.0,0,2026-03-30
CUST-00474,18,66653,Email,Whole Life,Variant A,91,15.0,1,2026-03-23
CUST-00475,39,64379,Paid Social,Term Life,Control,39,0.0,0,2026-02-13
CUST-00476,39,75316,Email,Term Life,Control,98,0.0,0,2026-03-20
CUST-00477,25,54254,Paid Search,Term Life,Variant A,51,15.0,1,2026-04-03
CUST-00478,30,52835,Paid Social,Whole Life,Variant A,28,0.0,0,2026-04-20
CUST-00479,51,99503,Email,Whole Life,Control,87,0.0,0,2026-04-16
CUST-00480,44,78983,Paid Social,Term Life,Control,64,0.0,0,2026-02-18
CUST-00481,43,85673,Paid Social,Accidental Death,Control,97,15.0,1,2026-03-06
CUST-00482,45,95652,Paid Social,Term Life,Variant A,81,0.0,0,2026-01-04
CUST-00483,43,78148,Paid Social,Term Life,Control,52,15.0,1,2026-01-09
CUST-00484,56,88209,Paid Social,Whole Life,Variant A,27,0.0,0,2026-02-05
CUST-00485,43,25516,Paid Social,Whole Life,Control,16,0.0,0,2026-02-20
CUST-00486,24,70103,Email,Accidental Death,Control,45,15.0,1,2026-02-01
CUST-00487,61,60432,Paid Search,Term Life,Control,33,0.0,0,2026-03-29
CUST-00488,46,106942,Paid Search,Whole Life,Variant A,74,0.0,0,2026-04-11
CUST-00489,34,88191,Email,Whole Life,Control,55,0.0,0,2026-01-18
CUST-00490,26,49238,Email,Accidental Death,Control,27,0.0,0,2026-01-15
CUST-00491,46,74319,Paid Social,Term Life,Control,35,0.0,0,2026-01-20
CUST-00492,40,69192,Paid Social,Whole Life,Variant A,25,0.0,0,2026-02-27
CUST-00493,60,76358,Paid Search,Whole Life,Control,28,0.0,0,2026-02-09
CUST-00494,37,39528,Paid Search,Term Life,Variant A,76,15.0,1,2026-03-07
CUST-00495,31,74000,Paid Social,Term Life,Control,13,0.0,0,2026-03-30
CUST-00496,52,59296,Paid Search,Term Life,Variant A,26,0.0,0,2026-01-13
CUST-00497,53,72061,Paid Social,Whole Life,Variant A,8,15.0,1,2026-04-01
CUST-00498,44,46890,Paid Search,Accidental Death,Control,81,15.0,1,2026-01-13
CUST-00499,50,50373,Email,Whole Life,Variant A,7,0.0,0,2026-03-03
CUST-00500,41,94346,Email,Whole Life,Control,32,0.0,0,2026-01-28
CUST-00501,44,38711,Paid Social,Whole Life,Variant A,94,15.0,1,2026-02-15
CUST-00502,55,40556,Paid Social,Term Life,Control,19,0.0,0,2026-01-15
CUST-00503,49,63710,Paid Search,Term Life,Control,12,0.0,0,2026-04-03
CUST-00504,39,45702,Email,Term Life,Control,52,0.0,0,2026-03-26
CUST-00505,58,42874,Paid Social,Term Life,Variant A,92,15.0,1,2026-02-13
CUST-00506,18,67626,Paid Search,Term Life,Control,56,0.0,0,2026-04-05
CUST-00507,66,27373,Email,Whole Life,Variant A,59,0.0,0,2026-01-23
CUST-00508,21,39800,Email,Term Life,Control,41,0.0,0,2026-04-11
CUST-00509,34,116352,Email,Term Life,Variant A,8,0.0,0,2026-03-08
CUST-00510,41,76486,Paid Social,Term Life,Variant A,59,15.0,1,2026-04-24
CUST-00511,40,46335,Paid Social,Term Life,Variant A,16,0.0,0,2026-04-09
CUST-00512,54,75455,Paid Social,Accidental Death,Variant A,23,0.0,0,2026-03-19
CUST-00513,29,79183,Email,Accidental Death,Control,83,0.0,0,2026-03-07
CUST-00514,45,89860,Email,Whole Life,Control,61,0.0,0,2026-02-19
CUST-00515,35,61821,Paid Search,Term Life,Control,98,15.0,1,2026-01-13
CUST-00516,45,89412,Paid Search,Whole Life,Variant A,41,0.0,0,2026-01-02
CUST-00517,41,25000,Paid Search,Accidental Death,Variant A,80,15.0,1,2026-03-17
CUST-00518,43,38592,Email,Whole Life,Variant A,87,15.0,1,2026-04-01
CUST-00519,35,69096,Email,Term Life,Variant A,11,0.0,0,2026-02-03
CUST-00520,35,73240,Paid Search,Whole Life,Variant A,96,15.0,1,2026-02-09
CUST-00521,45,42205,Paid Social,Accidental Death,Variant A,59,0.0,0,2026-03-10
CUST-00522,53,71485,Paid Search,Whole Life,Variant A,32,15.0,1,2026-03-02
CUST-00523,34,49403,Email,Whole Life,Variant A,97,15.0,1,2026-01-25
CUST-00524,31,58076,Email,Term Life,Variant A,41,0.0,0,2026-03-16
CUST-00525,49,90619,Email,Whole Life,Variant A,88,18.15,1,2026-03-18
CUST-00526,41,87723,Paid Social,Term Life,Variant A,65,15.0,1,2026-03-04
CUST-00527,51,40073,Paid Social,Whole Life,Variant A,79,15.0,1,2026-01-28
CUST-00528,31,38568,Paid Search,Term Life,Control,43,0.0,0,2026-03-26
CUST-00529,20,54720,Paid Search,Term Life,Variant A,27,0.0,0,2026-04-23
CUST-00530,35,64331,Email,Term Life,Variant A,56,0.0,0,2026-02-25
CUST-00531,32,48552,Email,Whole Life,Control,88,15.0,1,2026-04-22
CUST-00532,41,91016,Email,Term Life,Control,88,0.0,0,2026-04-25
CUST-00533,34,73684,Email,Whole Life,Variant A,15,0.0,0,2026-01-26
CUST-00534,50,75152,Paid Social,Whole Life,Variant A,70,16.08,1,2026-01-27
CUST-00535,38,33336,Paid Social,Term Life,Control,17,0.0,0,2026-01-26
CUST-00536,43,94182,Email,Term Life,Control,81,15.0,1,2026-01-15
CUST-00537,43,25000,Email,Term Life,Variant A,45,15.0,1,2026-02-19
CUST-00538,44,85851,Paid Search,Accidental Death,Control,53,15.0,1,2026-01-06
CUST-00539,41,88357,Paid Social,Whole Life,Control,19,17.99,1,2026-03-09
CUST-00540,48,54189,Paid Search,Term Life,Variant A,60,15.0,1,2026-01-04
CUST-00541,32,96822,Email,Term Life,Variant A,58,0.0,0,2026-01-30
CUST-00542,58,63422,Paid Social,Whole Life,Variant A,35,0.0,0,2026-03-18
CUST-00543,39,66560,Paid Search,Accidental Death,Control,65,0.0,0,2026-01-09
CUST-00544,26,73488,Paid Social,Accidental Death,Control,62,0.0,0,2026-02-11
CUST-00545,44,144664,Paid Social,Whole Life,Control,91,0.0,0,2026-01-14
CUST-00546,31,98610,Paid Search,Term Life,Control,64,15.0,1,2026-04-02
CUST-00547,49,82528,Paid Search,Term Life,Control,57,0.0,0,2026-02-09
CUST-00548,68,42179,Paid Social,Term Life,Variant A,90,0.0,0,2026-01-03
CUST-00549,32,68589,Paid Social,Term Life,Control,65,0.0,0,2026-02-10
CUST-00550,45,44671,Paid Social,Term Life,Variant A,84,0.0,0,2026-04-03
CUST-00551,20,85552,Paid Social,Term Life,Control,46,15.0,1,2026-02-02
CUST-00552,47,68511,Email,Term Life,Variant A,33,0.0,0,2026-03-20
CUST-00553,31,36886,Paid Social,Accidental Death,Variant A,88,15.0,1,2026-04-21
CUST-00554,34,67028,Paid Social,Whole Life,Control,96,0.0,0,2026-03-01
CUST-00555,28,43764,Email,Accidental Death,Control,31,0.0,0,2026-03-05
CUST-00556,50,68780,Paid Social,Whole Life,Variant A,48,0.0,0,2026-03-03
CUST-00557,54,43523,Paid Search,Term Life,Variant A,97,0.0,0,2026-04-13
CUST-00558,42,65687,Paid Search,Whole Life,Variant A,9,15.0,1,2026-03-20
CUST-00559,31,83761,Paid Social,Term Life,Control,56,15.0,1,2026-01-07
CUST-00560,61,63673,Paid Social,Whole Life,Variant A,57,15.0,1,2026-04-19
CUST-00561,32,55227,Paid Social,Term Life,Variant A,56,0.0,0,2026-03-17
CUST-00562,18,70081,Paid Search,Accidental Death,Control,42,0.0,0,2026-02-19
CUST-00563,47,82429,Paid Search,Term Life,Variant A,48,15.0,1,2026-02-08
CUST-00564,28,37320,Paid Search,Term Life,Variant A,57,15.0,1,2026-03-12
CUST-00565,53,71516,Paid Search,Accidental Death,Variant A,6,0.0,0,2026-02-16
CUST-00566,37,97938,Paid Social,Term Life,Variant A,58,0.0,0,2026-04-15
CUST-00567,49,79341,Paid Search,Whole Life,Variant A,88,0.0,0,2026-03-11
CUST-00568,58,66443,Paid Social,Whole Life,Control,81,15.0,1,2026-01-26
CUST-00569,27,80993,Email,Accidental Death,Variant A,94,15.0,1,2026-02-27
CUST-00570,35,76312,Paid Search,Accidental Death,Variant A,39,0.0,0,2026-03-14
CUST-00571,41,83840,Paid Social,Accidental Death,Variant A,50,15.0,1,2026-02-20
CUST-00572,60,25000,Paid Social,Term Life,Variant A,76,0.0,0,2026-03-29
CUST-00573,34,26163,Paid Search,Accidental Death,Control,96,15.0,1,2026-02-21
CUST-00574,34,90120,Paid Social,Whole Life,Control,83,16.1,1,2026-04-04
CUST-00575,47,27368,Email,Whole Life,Variant A,59,15.0,1,2026-01-16
CUST-00576,35,75038,Email,Term Life,Variant A,76,0.0,0,2026-02-17
CUST-00577,43,56198,Paid Search,Whole Life,Control,15,0.0,0,2026-01-27
CUST-00578,23,40095,Email,Accidental Death,Variant A,33,15.0,1,2026-02-02
CUST-00579,68,73741,Paid Social,Accidental Death,Control,73,0.0,0,2026-01-23
CUST-00580,25,70025,Paid Search,Term Life,Control,67,0.0,0,2026-02-14
CUST-00581,38,117758,Paid Social,Term Life,Variant A,51,0.0,0,2026-03-24
CUST-00582,41,49379,Email,Term Life,Control,11,15.0,1,2026-04-10
CUST-00583,64,101002,Paid Social,Accidental Death,Variant A,68,0.0,0,2026-03-24
CUST-00584,26,73810,Paid Search,Whole Life,Control,86,15.0,1,2026-01-22
CUST-00585,65,48474,Paid Social,Term Life,Control,68,15.0,1,2026-02-11
CUST-00586,51,84981,Paid Search,Term Life,Variant A,96,15.0,1,2026-04-19
CUST-00587,47,79143,Paid Search,Term Life,Variant A,16,0.0,0,2026-02-02
CUST-00588,30,65896,Paid Search,Term Life,Control,16,0.0,0,2026-04-19
CUST-00589,48,71657,Paid Search,Accidental Death,Control,40,0.0,0,2026-01-10
CUST-00590,33,50075,Paid Search,Whole Life,Variant A,33,0.0,0,2026-02-16
CUST-00591,57,44355,Paid Search,Term Life,Control,15,0.0,0,2026-04-06
CUST-00592,30,83986,Paid Social,Whole Life,Variant A,57,0.0,0,2026-03-20
CUST-00593,40,59401,Paid Search,Term Life,Control,74,0.0,0,2026-02-08
CUST-00594,35,62997,Paid Search,Accidental Death,Variant A,89,0.0,0,2026-02-15
CUST-00595,30,71995,Email,Term Life,Control,78,15.0,1,2026-03-13
CUST-00596,50,71632,Paid Social,Term Life,Variant A,51,0.0,0,2026-02-20
CUST-00597,48,29266,Paid Social,Term Life,Variant A,37,15.0,1,2026-01-25
CUST-00598,56,97156,Paid Search,Whole Life,Control,85,15.0,1,2026-03-23
CUST-00599,20,68029,Paid Search,Whole Life,Variant A,71,0.0,0,2026-01-15
CUST-00600,54,59933,Paid Search,Whole Life,Control,47,15.0,1,2026-02-27
CUST-00601,72,75771,Paid Search,Term Life,Control,22,0.0,0,2026-02-28
CUST-00602,36,70913,Paid Search,Term Life,Control,78,15.0,1,2026-01-26
CUST-00603,64,84176,Paid Search,Term Life,Variant A,57,15.0,1,2026-02-10
CUST-00604,38,78449,Paid Search,Whole Life,Control,43,16.83,1,2026-02-13
CUST-00605,25,82946,Paid Search,Term Life,Variant A,76,15.0,1,2026-03-26
CUST-00606,38,98774,Paid Social,Whole Life,Variant A,38,17.59,1,2026-01-22
CUST-00607,54,87090,Paid Search,Accidental Death,Control,41,0.0,0,2026-04-20
CUST-00608,31,60987,Paid Search,Accidental Death,Control,45,0.0,0,2026-04-08
CUST-00609,34,36927,Paid Social,Term Life,Control,53,15.0,1,2026-02-06
CUST-00610,49,106694,Paid Social,Term Life,Control,14,0.0,0,2026-04-28
CUST-00611,42,59056,Paid Search,Term Life,Control,44,0.0,0,2026-04-11
CUST-00612,49,53172,Paid Social,Whole Life,Variant A,22,0.0,0,2026-01-14
CUST-00613,44,25000,Paid Social,Accidental Death,Variant A,29,0.0,0,2026-01-04
CUST-00614,47,73461,Paid Search,Term Life,Control,45,0.0,0,2026-01-24
CUST-00615,36,68722,Email,Term Life,Variant A,40,15.0,1,2026-03-07
CUST-00616,44,27122,Email,Accidental Death,Control,6,0.0,0,2026-03-04
CUST-00617,30,76331,Paid Search,Accidental Death,Variant A,87,15.0,1,2026-03-06
